request_id,conv_id,turn_idx,in_warmup,target_in_tokens,out_tokens_max,scheduled_offset_ms,status,error,ttft_ms,tpot_mean_ms,tpot_p95_ms,latency_ms,output_tokens,prompt_tokens_actual,output_text_len,t_send_epoch
0-0,0,0,True,4000,200,22.523241117596626,ok,,2775.1706913113594,2.6978949577079536,3.321376070380211,3295.954119414091,200,3985,988,1784313688.1264186
0-1,0,1,True,4000,200,6324.0339905023575,ok,,73.04728776216507,3.5525661534987965,11.879389360547066,775.9084738790989,200,3985,934,1784313694.4279313
0-2,0,2,True,3999,200,10103.942830115557,ok,,58.303726837038994,2.8220605988477923,2.8928850777447224,605.8430429548025,200,3984,986,1784313698.207839
0-3,0,3,True,3999,200,13713.921273127198,ok,,62.580082565546036,2.794704571062205,2.8848000802099705,610.4150284081697,200,3984,648,1784313701.8178165
0-4,0,4,True,3998,200,17328.188275918365,ok,,382.14481994509697,2.939599347585926,3.597300499677658,958.3641029894352,200,3983,914,1784313705.432084
0-5,0,5,True,3998,200,21291.240606456995,ok,,81.84107206761837,2.977415276019229,3.5888459533452957,659.5167461782694,200,3983,1069,1784313709.395136
1-0,1,0,True,4000,200,5142.827557399869,ok,,837.4916072934866,4.709523551517132,12.024599127471447,1737.0797954499722,200,3985,977,1784313693.246726
1-1,1,1,True,3999,200,9884.486055001616,ok,,56.921932846307755,2.8707812511429345,3.1378727406263343,613.9278057962656,200,3984,923,1784313697.9883835
1-2,1,2,True,3999,200,13503.94069030881,ok,,57.85929411649704,2.941369833914857,5.360133852809657,616.795364767313,200,3984,761,1784313701.607838
1-3,1,3,True,3999,200,17126.326605677605,ok,,57.69198387861252,4.566748612053654,3.9455346763133967,939.1412772238255,200,3984,1077,1784313705.2302241
1-4,1,4,True,3999,200,21070.092763751745,ok,,58.086153119802475,3.102788855273699,5.690426193177694,666.3032379001379,200,3984,887,1784313709.17399
