5618,1784268498.944618584
5618,1784268500.009520110
5618,1784268501.113992320
5618,1784268502.182778169
5618,1784268503.266496394
5618,1784268504.354624912
5618,1784268505.458437580
5620,1784268506.548747230
5620,1784268507.640749153
5620,1784268508.712950388
5620,1784268509.805830508
5620,1784268510.918642957
5620,1784268512.028076362
5620,1784268513.137053018
5620,1784268514.207437730
5620,1784268515.280060645
5620,1784268516.347161084
5620,1784268517.450090746
5620,1784268518.519753764
5620,1784268519.589515875
5620,1784268520.682620290
5620,1784268521.751080075
5620,1784268522.839500822
5620,1784268523.922940023
5620,1784268524.999827729
5620,1784268526.062446954
5620,1784268527.117061577
5620,1784268528.219397418
5620,1784268529.324513453
5620,1784268530.410528314
5620,1784268531.473311342
5620,1784268532.544888999
5620,1784268533.599937940
5620,1784268534.668184583
5620,1784268535.721237547
5620,1784268536.811917927
5620,1784268537.908545551
5620,1784268538.961103396
5620,1784268540.012714182
5620,1784268541.103182600
5620,1784268542.177909067
5620,1784268543.242000691
5620,1784268544.311779034
5620,1784268545.376165515
5620,1784268546.446225274
5620,1784268547.515297234
5620,1784268548.601054491
5620,1784268549.707869760
5620,1784268550.771165670
5620,1784268551.886468711
5620,1784268552.968315055
5620,1784268554.079049479
5620,1784268555.169135720
5620,1784268556.242103615
5620,1784268557.318658688
5620,1784268558.409593905
5620,1784268559.494048349
5620,1784268560.577989844
5620,1784268561.685952236
5620,1784268562.772675373
5620,1784268563.858593196
5620,1784268564.945218591
5620,1784268566.016928853
5620,1784268567.102467059
5620,1784268568.203893747
5620,1784268569.274413336
5620,1784268570.357346612
5620,1784268571.466842234
5620,1784268572.600416045
5620,1784268573.707669294
5620,1784268574.820634443
5620,1784268575.935549608
5620,1784268577.052047134
5620,1784268578.132765249
5620,1784268579.213813020
5620,1784268580.304827601
5620,1784268581.375390122
5620,1784268582.537601619
5620,1784268583.630674459
5620,1784268584.685193885
5620,1784268585.790482949
5620,1784268586.873204662
5620,1784268587.941853108
