5604,1784308037.664864381,5612,0,8
5604,1784308038.807291193,5612,0,8
5604,1784308040.005617697,5612,0,8
5604,1784308041.154487718,5612,0,8
5604,1784308042.298989769,5612,0,8
5612,1784308043.517756924,5620,100,8
5612,1784308044.703309184,5620,0,8
5612,1784308045.874197637,5620,0,8
5612,1784308047.032578776,5620,95,8
5612,1784308048.248551129,5620,0,8
5612,1784308049.451896416,5620,0,8
5612,1784308050.597493022,5620,94,8
5612,1784308051.756309446,5620,100,8
5612,1784308052.954031905,5620,0,8
5612,1784308054.101737041,5620,94,8
5612,1784308055.306071903,5620,100,8
5612,1784308056.524139582,5620,0,8
5612,1784308057.734139906,5620,92,8
5612,1784308058.950220873,5620,100,8
5612,1784308060.125431141,5620,0,8
5612,1784308061.310209072,5620,100,8
5612,1784308062.500700327,5620,100,8
5612,1784308063.640128808,5620,75,8
5612,1784308064.821522437,5620,100,8
5612,1784308066.013793895,5620,100,8
5612,1784308067.166841048,5620,100,8
5612,1784308068.340487768,5620,100,8
5612,1784308069.531406505,5620,100,8
5612,1784308070.711879951,5620,0,8
5612,1784308071.826669837,5620,0,8
5612,1784308073.041619728,5620,30,8
5612,1784308074.218560389,5620,0,8
5612,1784308075.434897166,5620,97,8
5612,1784308076.632777649,5620,0,8
5612,1784308077.804924370,5620,0,8
5612,1784308079.030652875,5620,100,8
5612,1784308080.218511202,5620,0,8
5612,1784308081.427921084,5620,0,8
5612,1784308082.645109493,5620,100,8
5612,1784308083.823190209,5620,62,8
5612,1784308085.025011034,5620,0,8
5612,1784308086.252595451,5620,100,8
5612,1784308087.449593917,5620,100,8
5612,1784308088.585961385,5620,0,8
5612,1784308089.778785575,5620,100,8
5612,1784308090.946802272,5620,100,8
5612,1784308092.138285573,5620,0,8
5612,1784308093.327107919,5620,100,8
5612,1784308094.514586867,5620,96,8
5612,1784308095.679533897,5620,0,8
5612,1784308096.889024619,5620,83,8
5612,1784308098.076910202,5620,91,8
5612,1784308099.267076630,5620,100,8
5612,1784308100.472990076,5620,0,8
5612,1784308101.692571587,5620,83,8
5612,1784308102.873097728,5620,100,8
