request_id,conv_id,turn_idx,in_warmup,target_in_tokens,out_tokens_max,scheduled_offset_ms,status,error,ttft_ms,tpot_mean_ms,tpot_p95_ms,latency_ms,output_tokens,prompt_tokens_actual,output_text_len,t_send_epoch
0-0,0,0,True,4000,200,23.6178170889616,ok,,2589.351024478674,3.644481776670242,4.245481360703707,3289.185218513012,200,3985,1018,1784270135.0143409
0-1,0,1,True,4000,200,6318.085296079516,ok,,116.06843397021294,4.866916981954423,6.747460737824438,1036.0134653747082,200,3985,972,1784270141.3088098
0-2,0,2,True,3999,200,10358.574664220214,ok,,108.6452268064022,4.439587742850488,4.898946266621351,978.8760356605053,200,3984,982,1784270145.3492975
0-3,0,3,True,3999,200,14340.323535725474,ok,,108.7731383740902,5.351048802541945,5.642189458012562,1141.5658295154572,200,3984,922,1784270149.3310442
0-4,0,4,True,3998,200,18486.649161204696,ok,,210.64769104123116,5.074131918641237,5.110424570739267,1200.1689448952675,200,3983,1036,1784270153.4773738
0-5,0,5,True,3998,200,22691.357096657157,ok,,259.0318974107504,5.445586141063759,5.570817738771437,1313.5668337345123,200,3983,829,1784270157.6820781
1-0,1,0,True,4000,200,5143.199723213911,ok,,638.4575199335814,5.1669546228367835,6.36671623215079,1630.5761095136404,200,3985,878,1784270140.1339262
1-1,1,1,True,3999,200,9779.726574197412,ok,,108.8534016162157,5.132929672520173,5.24313263595104,1120.1095674186945,200,3984,1038,1784270144.770449
1-2,1,2,True,3999,200,13903.945440426469,ok,,107.79450088739395,5.9311262881144495,12.348530627787104,1264.404647052288,200,3984,1058,1784270148.894666
1-3,1,3,True,3999,200,18172.78715968132,ok,,124.65852312743664,7.006625701882402,5.3040701895952225,1498.0319812893867,200,3984,1141,1784270153.1635106
1-4,1,4,True,3999,200,22677.896739915013,ok,,115.41303060948849,6.191113413615548,10.49298718571656,1310.3695716708899,200,3984,1050,1784270157.6686218
1-5,1,5,True,3998,200,26994.70677226782,ok,,380.2393916994333,6.170009118840866,8.791381120681743,1577.293822541833,200,3983,1025,1784270161.9854326
2-0,2,0,True,4000,200,5269.656632095575,ok,,646.5420592576265,4.574169561659035,4.665764886885879,1515.6838279217482,200,3985,1010,1784270140.2603812
2-1,2,1,True,3999,200,9789.21558149159,ok,,175.23124255239964,4.814955467979114,4.931500926613807,1114.2161004245281,200,3984,1008,1784270144.779937
2-2,2,2,True,3999,200,13906.190345063806,ok,,176.65303125977516,5.586557529675654,8.757003583013923,1266.0608887672424,200,3984,988,1784270148.8969088
2-3,2,3,True,3998,200,18175.666317343712,ok,,450.4083599895239,5.398674213733429,5.2498586475849125,1503.2100323587656,200,3983,998,1784270153.1663852
2-4,2,4,True,3998,200,22684.536460787058,ok,,253.6713145673275,5.44830723068653,6.44544120877977,1316.1509167402983,200,3983,815,1784270157.6752594
2-5,2,5,True,3998,200,27005.252500995994,ok,,517.8896505385637,5.3949292407047995,5.320737138390541,1575.353093445301,200,3983,1133,1784270161.9959736
3-0,3,0,True,4000,200,6868.779459968209,ok,,182.51303769648075,3.8139166996667258,4.088251385837793,914.6655779331923,200,3985,861,1784270141.8595006
3-1,3,1,True,3999,200,10788.088912144303,ok,,111.43728345632553,3.792130572692997,4.72418926656246,858.5466295480728,200,3984,1163,1784270145.778812
3-2,3,2,True,3999,200,14649.973584339023,ok,,108.32970961928368,4.797166512914039,4.586153477430343,1063.0077756941319,200,3984,959,1784270149.6406953
3-3,3,3,True,3998,200,18717.80189871788,ok,,115.25709740817547,5.09594741743058,4.808778595179317,1093.7142632901669,200,3983,993,1784270153.7085266
3-4,3,4,True,3998,200,22816.506188362837,ok,,275.0878445804119,4.6825804440351915,5.005656555294983,1197.6301316171885,200,3983,894,1784270157.8072293
3-5,3,5,True,3998,200,27021.245427429676,ok,,570.826256647706,5.083199875543312,5.068655591458082,1567.1906117349863,200,3983,1043,1784270162.0119658
4-0,4,0,True,4000,200,8140.381732955575,ok,,183.1443104892969,3.878300340893941,3.7510909140110007,939.4877385348082,200,3985,1074,1784270143.1311064
4-1,4,1,True,4000,200,12085.370261222124,ok,,111.41109094023705,3.567880926988064,3.723152913153171,807.1869518607855,200,3985,967,1784270147.0760953
4-2,4,2,True,3999,200,15895.983746275306,ok,,95.47918662428856,3.5956246183090603,3.7056702189147472,793.0722739547491,200,3984,753,1784270150.8867044
4-3,4,3,True,3999,200,19693.418737500906,ok,,107.54945501685143,4.3092314631511,4.057654179632664,947.8892702609301,200,3984,951,1784270154.6841416
4-4,4,4,True,3998,200,23646.990107372403,ok,,119.57811191678047,4.326833518212323,5.3010158240795064,954.7330029308796,200,3983,1032,1784270158.6377165
4-5,4,5,True,3998,200,27607.181252911687,ok,,121.28258682787418,4.7905083920340985,5.1372777670621845,1041.1179307848215,200,3983,1153,1784270162.5979054
5-0,5,0,True,4000,200,14791.511781513691,ok,,180.9121947735548,4.116933659783432,4.3881600722670555,987.8849722445011,200,3985,990,1784270149.7822332
5-1,5,1,True,3999,200,18782.5715392828,ok,,117.16649495065212,4.695098617902169,4.591215774416923,1032.7395871281624,200,3984,1072,1784270153.773291
5-2,5,2,True,3999,200,22820.908285677433,ok,,270.5597057938576,4.77652536425257,5.513543263077734,1192.489992827177,200,3984,1188,1784270157.8116298
5-3,5,3,True,3998,200,27017.37578958273,ok,,569.1467244178057,5.2803788708631325,7.724552229046821,1567.192992195487,200,3983,804,1784270162.0080962
5-4,5,4,True,3998,200,31598.064448684454,ok,,272.38069102168083,5.299943761201575,4.70741419121623,1290.0158949196339,200,3983,837,1784270166.5887868
5-5,5,5,True,3998,200,35891.505386680365,ok,,190.62868505716324,5.711215937852251,5.375843495130539,1310.0919891148806,200,3983,1007,1784270170.8822262
6-0,6,0,True,4000,200,20455.70652000606,ok,,176.1187892407179,3.611366005287957,3.6819129250943656,876.7640944570303,200,3985,908,1784270155.4464283
6-1,6,1,True,3999,200,24337.299197912216,ok,,112.52770386636257,3.6691072086493173,4.033870249986649,828.0753307044506,200,3984,1139,1784270159.3280237
6-2,6,2,True,3999,200,28170.312339439988,ok,,114.79229852557182,3.8819452227674764,4.46198508143425,879.6047978103161,200,3984,941,1784270163.1610355
6-3,6,3,True,3999,200,32052.822483703494,ok,,238.31822723150253,4.168331882311511,4.423212446272373,1047.0469444990158,200,3984,1142,1784270167.043542
6-4,6,4,True,3999,200,36103.99698279798,ok,,137.42319494485855,5.362380210462273,5.170403514057398,1188.5171476751566,200,3984,1069,1784270171.0947182
6-5,6,5,True,3998,200,40296.83610610664,ok,,219.24453042447567,5.465442856431616,5.3744325414299965,1290.5358411371708,200,3983,1048,1784270175.2875574
7-0,7,0,True,4000,200,31593.655662611127,ok,,272.17674627900124,5.359506567842082,4.801301937550304,1290.536604821682,200,3985,860,1784270166.5843804
7-1,7,1,True,3999,200,35888.05073685944,ok,,133.05063918232918,5.981596576392042,7.370040286332369,1305.5129274725914,200,3984,891,1784270170.8787727
