request_id,conv_id,turn_idx,in_warmup,target_in_tokens,out_tokens_max,scheduled_offset_ms,status,error,ttft_ms,tpot_mean_ms,tpot_p95_ms,latency_ms,output_tokens,prompt_tokens_actual,output_text_len,t_send_epoch
0-0,0,0,True,4000,200,22.717617452144623,ok,,313.08308243751526,3.5496240348688195,3.7290966138243675,1008.9019052684307,200,3985,861,1784306874.1471965
0-1,0,1,True,4000,200,4038.3650567382574,ok,,47.201670706272125,3.6047894603166823,3.7722174078226085,750.2152360975742,200,3985,1070,1784306878.1628437
0-2,0,2,True,3999,200,7793.286407366395,ok,,45.668238773941994,4.479789973369667,11.78523013368249,923.784164711833,200,3984,958,1784306881.9177644
0-3,0,3,True,3999,200,11721.872713416815,ok,,45.52314430475235,3.8029671152483444,4.054161719977856,790.9769210964441,200,3984,858,1784306885.8463516
0-4,0,4,True,3998,200,15516.475541517138,ok,,61.67181953787804,4.097644191157694,4.526535794138907,848.4733738005161,200,3983,1057,1784306889.6409526
0-5,0,5,True,3998,200,19369.44874562323,ok,,58.151328936219215,4.014958254047457,4.098538309335709,849.1709772497416,200,3983,915,1784306893.4939277
1-0,1,0,True,4000,200,5141.619125381112,ok,,235.9472680836916,4.6528657425407305,11.274573206901549,1134.0314075350761,200,3985,739,1784306879.2661028
1-1,1,1,True,3999,200,9281.52821958065,ok,,47.114089131355286,4.132613904543759,4.170370846986771,848.8953281193972,200,3984,1156,1784306883.406007
1-2,1,2,True,3999,200,13135.33491641283,ok,,44.48963515460491,4.037228099317575,4.092363640666008,835.8615729957819,200,3984,995,1784306887.2598133
1-3,1,3,True,3999,200,16975.58192908764,ok,,45.33342272043228,4.157487792683017,4.149334505200386,851.9602958112955,200,3984,876,1784306891.1000602
1-4,1,4,True,3999,200,20832.00680837035,ok,,38.404831662774086,4.235352814579621,4.362324997782706,864.3867820501328,200,3984,939,1784306894.9564855
1-5,1,5,True,3998,200,24701.585421338677,ok,,59.583477675914764,4.247451690745723,4.217145685106516,883.6583886295557,200,3983,972,1784306898.8260646
2-0,2,0,True,4000,200,5273.189462721348,ok,,279.90252152085304,4.009258928589332,4.147373698651791,1061.7820043116808,200,3985,1061,1784306879.397676
2-1,2,1,True,3999,200,9339.435195550323,ok,,58.55719745159149,4.0113641283450985,4.070661216974258,840.8082947134972,200,3984,991,1784306883.4639149
2-2,2,2,True,3999,200,13185.162618756294,ok,,48.09513874351978,4.1002602223794495,4.105343483388424,831.3476033508778,200,3984,818,1784306887.3096423
2-3,2,3,True,3998,200,17020.299268886447,ok,,72.92424514889717,4.100232370470831,4.088177345693111,856.15417920053,200,3983,891,1784306891.1447778
2-4,2,4,True,3998,200,20880.80148026347,ok,,49.23412948846817,4.123955554304978,4.2389705777168265,853.4991033375263,200,3983,1099,1784306895.00528
2-5,2,5,True,3998,200,24739.262226969004,ok,,59.20767039060593,4.11792770408246,4.1799964383244514,866.3859013468027,200,3983,1112,1784306898.8637407
3-0,3,0,True,4000,200,6876.896681264043,ok,,211.76419965922832,3.7032087194792767,3.6179089918732643,908.0383703112602,200,3985,1077,1784306881.001377
3-1,3,1,True,3999,200,10790.065698325634,ok,,52.416155114769936,3.5508297883050957,3.603635262697935,741.3494046777487,200,3984,998,1784306884.9145465
3-2,3,2,True,3999,200,14536.71939484775,ok,,46.67805880308151,4.505638745898495,11.61989662796259,929.8363532871008,200,3984,1082,1784306888.661199
3-3,3,3,True,3998,200,18471.330001950264,ok,,59.931036084890366,3.9040570069725313,4.8306255601346475,809.5894306898117,200,3983,952,1784306892.5958083
3-4,3,4,True,3998,200,22287.226751446724,ok,,60.01794710755348,3.8712140693874555,4.205879569053646,807.2389122098684,200,3983,1058,1784306896.4117103
3-5,3,5,True,3998,200,26099.68831203878,ok,,48.875581473112106,3.8932430056425242,4.4968824833631516,808.0949671566486,200,3983,874,1784306900.2241688
4-0,4,0,True,4000,200,8142.358001321554,ok,,239.1080018132925,3.735915819173537,4.045448452234268,975.1511607319117,200,3985,1092,1784306882.266837
4-1,4,1,True,4000,200,12122.485611587763,ok,,51.02131702005863,3.819955175095889,4.046407341957092,788.3560787886381,200,3985,999,1784306886.2469645
4-2,4,2,True,3999,200,15914.249273017049,ok,,48.09782840311527,3.7946891305702075,4.0413434617221355,791.9353991746902,200,3984,1101,1784306890.0387263
4-3,4,3,True,3999,200,19710.985524579883,ok,,48.874182626605034,4.224322726612264,11.20505966246128,864.2372004687786,200,3984,1022,1784306893.8354647
4-4,4,4,True,3998,200,23579.579189419746,ok,,55.09554781019688,3.5490011606289418,3.57652036473155,750.7784850895405,200,3983,926,1784306897.7040572
4-5,4,5,True,3998,200,27336.01268939674,ok,,43.49150508642197,3.701228855384721,4.758572205901142,743.0600393563509,200,3983,1114,1784306901.4604912
5-0,5,0,True,4000,200,14811.811778694391,ok,,239.33424428105354,4.135528627609342,4.243687167763703,1037.5440903007984,200,3985,1088,1784306888.936291
5-1,5,1,True,3999,200,18854.39231619239,ok,,47.46236465871334,4.219123246994886,7.9844728112220755,836.5095723420382,200,3984,810,1784306892.978872
5-2,5,2,True,3999,200,22695.668775588274,ok,,52.558496594429016,3.830980336696831,4.111001547425985,795.8099711686373,200,3984,984,1784306896.8201482
