request_id,conv_id,turn_idx,in_warmup,target_in_tokens,out_tokens_max,scheduled_offset_ms,status,error,ttft_ms,tpot_mean_ms,tpot_p95_ms,latency_ms,output_tokens,prompt_tokens_actual,output_text_len,t_send_epoch
0-0,0,0,True,4000,200,22.85967580974102,ok,,337.1532056480646,3.5262055089933617,3.631352260708809,1031.8625215440989,200,3984,933,1784286906.0997303
0-1,0,1,True,4000,200,4079.159924760461,ok,,214.24689330160618,4.383646446513012,8.217381220310926,1055.9655223041773,200,3984,1053,1784286910.156031
0-2,0,2,True,3999,200,8176.456717774272,ok,,511.863574385643,6.464825429934628,14.472991228103638,1779.0434304624796,200,3983,1093,1784286914.2533286
0-3,0,3,True,3999,200,12997.532453387976,ok,,308.4944188594818,5.515371864804854,8.636895753443241,1384.065693244338,200,3983,974,1784286919.0744052
0-4,0,4,True,3998,200,17423.182176426053,ok,,469.1567700356245,5.844676399028114,8.668315596878529,1585.5640042573214,200,3983,954,1784286923.500054
0-5,0,5,True,3998,200,22053.07182483375,ok,,517.8883578628302,5.817875765340844,8.764735423028469,1646.6304678469896,200,3983,844,1784286928.1299427
1-0,1,0,True,4000,200,5134.2651303857565,ok,,277.8013255447149,6.552599313167425,15.285536274313927,1555.603412911296,200,3984,1039,1784286911.2111356
1-1,1,1,True,3999,200,9730.59262149036,ok,,309.4237744808197,6.547428119152331,15.300080925226212,1599.3039142340422,200,3984,1006,1784286915.8074648
1-2,1,2,True,3999,200,14369.221061468124,ok,,307.7942356467247,8.436721845616384,15.944952890276909,1944.6035772562027,200,3983,723,1784286920.4460924
1-3,1,3,True,3999,200,19356.34175501764,ok,,317.07587093114853,8.389541964825927,20.90428862720728,1961.5056980401278,200,3983,929,1784286925.4332147
1-4,1,4,True,3999,200,24363.984689116478,ok,,280.776459723711,8.608207258642937,23.369730915874243,1968.0578149855137,200,3984,970,1784286930.4408581
1-5,1,5,True,3998,200,29354.509733617306,ok,,266.7263522744179,8.517178520560265,20.848420821130272,1927.6202656328678,200,3983,1072,1784286935.4313788
2-0,2,0,True,4000,200,5248.364074155688,ok,,446.4802760630846,5.637759672633062,8.768248744308949,1528.9844628423452,200,3983,807,1784286911.3252318
2-1,2,1,True,3999,200,9817.554909735918,ok,,495.7612566649914,6.219813798738615,13.345351070165616,1721.1387176066637,200,3984,1050,1784286915.894427
2-2,2,2,True,3999,200,14578.364936634898,ok,,372.15750105679035,7.567550050906646,15.777367725968361,1847.9002006351948,200,3984,977,1784286920.6552367
2-3,2,3,True,3998,200,19468.45102123916,ok,,466.9667184352875,8.435423036819786,23.122876137495037,2128.8223173469305,200,3983,961,1784286925.5453238
2-4,2,4,True,3998,200,24643.919175490737,ok,,315.8677089959383,8.777722902595997,17.099137324839816,1983.6953524500132,200,3983,1033,1784286930.7207906
2-5,2,5,True,3998,200,29648.55726622045,ok,,307.4783515185118,8.466375026947413,17.335547134280134,1958.4587123245,200,3983,921,1784286935.725425
3-0,3,0,True,4000,200,6856.224851682782,ok,,290.13603925704956,5.838366148551715,9.877293556928631,1422.8490926325321,200,3985,970,1784286912.9330943
3-1,3,1,True,3999,200,11308.54707956314,ok,,301.1382594704628,5.424819953207459,8.269803132861853,1364.452650770545,200,3984,1075,1784286917.3854158
3-2,3,2,True,3999,200,15711.920637637377,ok,,294.0497640520334,5.580150326475119,8.748663030564785,1382.2498507797718,200,3983,1056,1784286921.788792
3-3,3,3,True,3998,200,20136.854687705636,ok,,330.4793983697891,6.802465012058233,15.511782467365263,1657.0081450045109,200,3982,1046,1784286926.2137272
3-4,3,4,True,3998,200,24834.177661687136,ok,,664.5509041845798,7.828103446324046,15.950151812285185,2167.6197573542595,200,3982,904,1784286930.9110496
3-5,3,5,True,3998,200,30023.128774017096,ok,,461.35357208549976,8.69555664224637,25.84807872772216,2139.632174745202,200,3982,1003,1784286936.0999982
4-0,4,0,True,4000,200,8122.83187545836,ok,,327.97897048294544,6.692210356368847,15.220997016876934,1626.3388004153967,200,3985,1125,1784286914.1997025
4-1,4,1,True,4000,200,12778.298515826464,ok,,263.85337859392166,6.451444519797758,15.3157995082438,1528.409194201231,200,3985,1025,1784286918.8551707
4-2,4,2,True,3999,200,17348.631225526333,ok,,299.99315552413464,6.597631743976048,13.808483257889748,1593.1890700012445,200,3983,992,1784286923.4255087
4-3,4,3,True,3999,200,21986.56317591667,ok,,335.11413633823395,6.733956833168404,15.631912648677826,1641.575263813138,200,3983,957,1784286928.0634348
4-4,4,4,True,3998,200,26668.378883972764,ok,,321.1747296154499,5.732216968287513,8.645668160170317,1433.2886040210724,200,3982,1084,1784286932.7452497
4-5,4,5,True,3998,200,31122.795099392533,ok,,796.8713156878948,7.9835104541136666,18.076811544597142,2353.7616059184074,200,3983,987,1784286937.1996636
5-0,5,0,True,4000,200,14806.252639740705,ok,,393.17508041858673,6.853952545536126,15.745840035378933,1702.351339161396,200,3984,631,1784286920.8831232
5-1,5,1,True,3999,200,19550.595365464687,ok,,651.0974187403917,7.645549148623713,17.579448595642987,2157.363621518016,200,3984,1161,1784286925.6274672
5-2,5,2,True,3999,200,24749.1053994745,ok,,475.1390852034092,7.956829718938193,16.251402255147696,2018.846232444048,200,3984,966,1784286930.8259768
5-3,5,3,True,3998,200,29793.340565636754,ok,,468.06603856384754,8.294400749440046,15.963608864694834,2077.2217251360416,200,3982,920,1784286935.8702104
5-4,5,4,True,3998,200,34899.53291416168,ok,,436.22324243187904,8.617844852881554,21.825513988733274,2116.788899526,200,3982,830,1784286940.976404
5-5,5,5,True,3998,200,40037.12438233197,ok,,784.632233902812,8.509675040841103,18.637368269264694,2444.0598972141743,200,3983,659,1784286946.1139932
6-0,6,0,True,4000,200,20456.605341285467,ok,,1191.2379190325737,7.78276554774493,18.522102199494803,2685.5890452861786,200,3985,992,1784286926.53348
6-1,6,1,True,3999,200,26186.052752658725,ok,,397.46762439608574,6.842460704141671,15.813796874135733,1724.9719221144915,200,3984,962,1784286932.2629251
6-2,6,2,True,3999,200,30932.36305192113,ok,,615.4311373829842,8.866271061100521,23.812787141650915,2353.305885568261,200,3984,651,1784286937.0092323
6-3,6,3,True,3999,200,36308.17483924329,ok,,707.3857299983501,7.951776379425275,16.227670013904568,2218.301033601165,200,3984,1023,1784286942.3850443
6-4,6,4,True,3999,200,41547.57024720311,ok,,1221.1574912071228,7.58526075234268,16.90181270241737,2715.525919571519,200,3984,1093,1784286947.6244388
6-5,6,5,True,3998,200,47303.50230447948,ok,,1196.462383493781,8.707614204822443,24.28599633276456,2894.4859635084867,200,3983,1084,1784286953.3803742
7-0,7,0,True,4000,200,31573.12955148518,ok,,653.0353352427483,6.870679134867855,15.763037465512753,1986.0207978636026,200,3985,1072,1784286937.6499994
7-1,7,1,True,3999,200,36584.747329354286,ok,,716.0287946462631,6.6679488999892005,15.739510953426361,2029.680659994483,200,3984,1089,1784286942.6616175
7-2,7,2,True,3999,200,41641.99004881084,ok,,2258.9714508503675,8.435175472345108,19.760751724243136,3903.869979083538,200,3984,853,1784286947.7188613
7-3,7,3,True,3998,200,48579.434702172875,ok,,385.3915836662054,8.714436905040424,21.859075408428907,2093.464506790042,200,3982,896,1784286954.6563048
7-4,7,4,True,3999,200,53721.62411361933,ok,,705.2829917520285,8.43636617064476,22.13189676403993,2350.442925468087,200,3984,979,1784286959.7984972
7-5,7,5,True,3998,200,59105.41195422411,ok,,1226.6172878444195,8.734407556272044,25.505033601075386,2921.166365966201,200,3983,942,1784286965.1822832
8-0,8,0,True,4000,200,32027.549831196666,ok,,472.18528017401695,6.2242024380000345,8.854662347584963,1642.3726603388786,200,3985,877,1784286938.1044192
8-1,8,1,True,3999,200,36706.50395937264,ok,,872.2170032560825,5.9762200311062825,8.86443667113781,2001.7567984759808,200,3983,1044,1784286942.7833738
8-2,8,2,True,3999,200,41728.61303947866,ok,,2464.057570323348,8.348198179915851,16.848667524755,4100.339025259018,200,3983,974,1784286947.805483
8-3,8,3,True,3998,200,48867.66196414828,ok,,354.63845916092396,8.711528014108008,21.93548046052453,2070.8842780441046,200,3983,987,1784286954.9445355
8-4,8,4,True,3998,200,53980.4232865572,ok,,940.1814993470907,8.327161547603067,20.72950806468725,2555.738130584359,200,3982,995,1784286960.0572953
8-5,8,5,True,3998,200,59576.95295102894,ok,,1269.5305664092302,8.580610050986975,24.872980453073932,2942.814728245139,200,3983,1036,1784286965.6538248
9-0,9,0,True,4000,200,34765.37420786917,ok,,285.8378980308771,8.545441161363552,22.921664454042894,1952.2370360791683,200,3984,977,1784286940.8422434
9-1,9,1,True,3999,200,39740.28259515762,ok,,556.784201413393,8.428189339928139,22.043334133923047,2200.3173828125,200,3983,1074,1784286945.8171513
9-2,9,2,True,3999,200,44961.582861840725,ok,,308.3237558603287,8.711634298342133,22.420867532491666,2024.6239360421896,200,3984,973,1784286951.0384524
9-3,9,3,True,3999,200,50029.360704123974,ok,,453.7447076290846,8.709005056283413,25.549233891069825,2152.0677655935287,200,3983,720,1784286956.1062324
9-4,9,4,True,3998,200,55220.872428268194,ok,,747.0647785812616,8.549173246137798,22.97006277367471,2388.5628636926413,200,3983,1066,1784286961.2977436
9-5,9,5,True,3998,200,60647.99479581416,ok,,1231.6117119044065,8.204061927615989,16.809347551316023,2839.6779615432024,200,3982,1139,1784286966.724867
10-0,10,0,True,4000,200,34938.806941732764,ok,,654.6565350145102,8.462263518298158,21.262565162032843,2313.300546258688,200,3984,933,1784286941.015676
10-1,10,1,True,4000,200,40296.04959860444,ok,,1678.3627346158028,8.354512004892236,16.40851842239499,3299.180794507265,200,3985,1111,1784286946.372922
10-2,10,2,True,3999,200,46639.41926881671,ok,,365.9785259515047,8.506543810168901,22.544225864112374,2024.7955601662397,200,3984,1001,1784286952.7163503
10-3,10,3,True,3999,200,51688.184479251504,ok,,1290.2407087385654,8.662065677344799,17.76450071483848,2936.096938326955,200,3983,939,1784286957.765054
10-4,10,4,True,3998,200,57667.96824708581,ok,,1192.0356005430222,8.875613630210099,22.620648704469144,2878.4718811511993,200,3983,788,1784286963.74484
10-5,10,5,True,3998,200,63585.08622460067,ok,,1127.3249760270119,8.489950794057968,17.063340358436093,2782.9595524817705,200,3983,757,1784286969.661957
11-0,11,0,True,4000,200,36150.09215660393,ok,,315.02031348645687,8.571739679164423,20.06594743579626,1995.1454810798168,200,3984,895,1784286942.2269604
11-1,11,1,True,3999,200,41167.73767024279,ok,,1328.846026211977,8.515203200584772,23.003424983471632,2997.9092739522457,200,3984,939,1784286947.2446063
11-2,11,2,True,3999,200,47204.521898180246,ok,,639.7933233529329,8.60653974457967,21.148452535271645,2326.7316929996014,200,3984,994,1784286953.2813933
11-3,11,3,True,3999,200,52573.8023892045,ok,,1428.0178360641003,8.432503476054693,16.655282583087683,3080.8549169451,200,3984,1065,1784286958.650676
11-4,11,4,True,3998,200,58687.213784083724,ok,,1215.486716479063,8.542172105318338,18.641513958573334,2915.439236909151,200,3983,946,1784286964.7640846
11-5,11,5,True,3997,200,64641.7190823704,ok,,2000.2876240760088,8.535710282814808,20.075708627700784,3664.846820756793,200,3981,1047,1784286970.718591
12-0,12,0,True,4000,200,39683.46123211086,ok,,295.8322577178478,8.742846712624472,23.385288193821903,1983.2417257130146,200,3984,702,1784286945.7603307
12-1,12,1,True,3999,200,44706.10559359193,ok,,296.04162089526653,8.700394277007153,18.571917153894844,1992.7168879657984,200,3983,1143,1784286950.782977
12-2,12,2,True,3999,200,49729.793125763535,ok,,332.8485544770956,8.656084147871148,28.42059964314103,2029.4766686856747,200,3983,964,1784286955.8066626
12-3,12,3,True,3999,200,54798.181392252445,ok,,360.8936592936516,8.407568606567018,28.12857646495104,2008.8302176445723,200,3983,955,1784286960.8750525
12-4,12,4,True,3998,200,59845.52112035453,ok,,1260.4590952396393,8.492302896532541,22.294223587959973,2891.0230714827776,200,3983,1044,1784286965.9223928
12-5,12,5,True,3998,200,65775.1521859318,ok,,1124.8737797141075,8.484348702263468,21.04727691039443,2787.905326113105,200,3982,921,1784286971.8520234
