request_id,conv_id,turn_idx,in_warmup,target_in_tokens,out_tokens_max,scheduled_offset_ms,status,error,ttft_ms,tpot_mean_ms,tpot_p95_ms,latency_ms,output_tokens,prompt_tokens_actual,output_text_len,t_send_epoch
0-0,0,0,True,4000,200,22.53819815814495,ok,,2721.4946281164885,5.400154863794644,8.267754688858986,3774.61563795805,200,3985,841,1784279081.948355
0-1,0,1,True,4000,200,6802.258152514696,ok,,76.91210880875587,6.832706276327372,15.907643735408783,1388.8590559363365,200,3985,941,1784279088.7280762
0-2,0,2,True,3999,200,11195.865731686354,ok,,47.97026887536049,3.917004998621284,4.598681349307299,815.7767411321402,200,3984,1011,1784279093.1216826
0-3,0,3,True,3999,200,15015.700759366155,ok,,47.25783132016659,4.200979452772239,4.916931316256523,862.320177257061,200,3984,946,1784279096.9415176
0-4,0,4,True,3998,200,18881.879234686494,ok,,75.87971165776253,4.2402675869513535,4.746632184833288,907.0342592895031,200,3983,1158,1784279100.8076954
0-5,0,5,True,3998,200,22793.235640972853,ok,,62.21879832446575,4.306191491648323,5.046844109892843,893.3786768466234,200,3983,761,1784279104.719052
1-0,1,0,True,4000,200,5143.955200910568,ok,,723.5451843589544,7.58234538175733,15.976497530937193,2217.3500768840313,200,3985,1186,1784279087.0697749
1-1,1,1,True,3999,200,10366.428224369884,ok,,47.24588245153427,4.062107517098894,4.181688651442528,843.4870280325413,200,3984,1062,1784279092.2922459
1-2,1,2,True,3999,200,14215.963136404753,ok,,48.76237362623215,4.7273247261640385,11.696639284491539,980.1108259707689,200,3984,1038,1784279096.1417804
1-3,1,3,True,3999,200,18202.177254483104,ok,,49.68237318098545,5.8301960745332195,6.889236159622669,1192.4691945314407,200,3984,1062,1784279100.1279943
1-4,1,4,True,3999,200,22400.133688002825,ok,,48.47489483654499,4.242211054915037,5.152601934969423,875.7722415030003,200,3984,966,1784279104.3259518
1-5,1,5,True,3998,200,26281.38680756092,ok,,371.30171433091164,4.406770758832675,6.399484723806379,1221.87471203506,200,3983,1052,1784279108.2072055
2-0,2,0,True,4000,200,5268.499203026295,ok,,853.2454613596201,6.85413744415819,15.940460376441479,2183.022867888212,200,3985,983,1784279087.1943178
2-1,2,1,True,3999,200,10456.372059881687,ok,,57.19237960875034,4.094089290652519,4.197525978088377,855.602553114295,200,3984,960,1784279092.382189
2-2,2,2,True,3999,200,14315.881628543139,ok,,45.824479311704636,4.848735966753465,11.599335446953773,981.6904217004776,200,3984,1017,1784279096.2416985
2-3,2,3,True,3998,200,18302.565244957805,ok,,369.56810392439365,4.465641210060469,7.870952598750591,1222.581995651126,200,3983,1078,1784279100.228382
2-4,2,4,True,3998,200,22530.248388648033,ok,,59.306204319000244,4.399056599470618,6.09490796923636,908.3845000714064,200,3983,1017,1784279104.4560654
2-5,2,5,True,3998,200,26442.717691883445,ok,,225.683456286788,4.302552178958241,5.508658476173878,1069.0400749444962,200,3983,1082,1784279108.3685348
3-0,3,0,True,4000,200,6877.826591953635,ok,,330.69969341158867,6.64966654618682,14.94831815361976,1640.7492458820343,200,3985,1244,1784279088.8036454
3-1,3,1,True,3999,200,11522.830734029412,ok,,49.19063486158848,3.768791252719098,4.30261492729187,799.2442157119513,200,3984,1012,1784279093.4486475
3-2,3,2,True,3999,200,15326.532907783985,ok,,50.12473464012146,3.9458435662474827,4.612016398459673,815.6873378902674,200,3984,1021,1784279097.2523494
3-3,3,3,True,3998,200,19146.632812917233,ok,,278.77566404640675,3.948619940831345,4.274841398000717,1052.7779441326857,200,3983,1132,1784279101.0724485
3-4,3,4,True,3998,200,23203.48609983921,ok,,102.21443697810173,3.980854468849989,4.916813783347604,878.5586506128311,200,3983,1120,1784279105.1293023
3-5,3,5,True,3998,200,27086.16209216416,ok,,59.59595739841461,4.083934061499457,4.843491688370705,847.8585444390774,200,3983,1166,1784279109.0119789
4-0,4,0,True,4000,200,8137.679800391197,ok,,322.3089128732681,5.30913430146682,8.264710754156113,1357.664804905653,200,3985,1040,1784279090.0634985
