request_id,conv_id,turn_idx,in_warmup,target_in_tokens,out_tokens_max,scheduled_offset_ms,status,error,ttft_ms,tpot_mean_ms,tpot_p95_ms,latency_ms,output_tokens,prompt_tokens_actual,output_text_len,t_send_epoch
0-0,0,0,True,4000,200,22.03046716749668,ok,,2577.7588468044996,3.6900497895355024,4.440045915544032,3286.337537690997,200,3985,1018,1784268110.1622803
0-1,0,1,True,4000,200,6313.022870570421,ok,,112.84155212342739,4.700344877365308,4.359713941812513,1029.4761545956135,200,3985,764,1784268116.4532726
0-2,0,2,True,3999,200,10347.328305244446,ok,,108.0669704824686,4.445543389159198,4.354250617325306,979.4757664203644,200,3984,1002,1784268120.487576
0-3,0,3,True,3999,200,14331.149293109775,ok,,111.55924946069717,5.217901003375953,5.518040154129267,1134.3466881662607,200,3984,992,1784268124.4713962
0-4,0,4,True,3998,200,18470.09797208011,ok,,112.77944967150688,4.885533938602525,4.9516200087964535,1070.4035833477974,200,3983,1016,1784268128.6103468
0-5,0,5,True,3998,200,22545.9608938545,ok,,131.92209601402283,4.941803470407565,5.720028374344108,1090.6960517168045,200,3983,1004,1784268132.6862094
1-0,1,0,True,4000,200,5142.255052924156,ok,,635.5205662548542,5.160363177613665,5.981642473489041,1626.3863779604435,200,3985,878,1784268115.282506
1-1,1,1,True,3999,200,9773.931669071317,ok,,107.3467880487442,4.769437913286504,4.5774716883897755,1046.9995774328709,200,3984,989,1784268119.91418
1-2,1,2,True,3999,200,13826.027423143387,ok,,107.38401859998703,5.149578438045419,4.8661972396075726,1116.7710348963737,200,3984,1053,1784268123.9662757
1-3,1,3,True,3999,200,17949.483854696155,ok,,107.4150800704956,6.434326437421334,8.784473128616783,1362.1752858161926,200,3984,959,1784268128.0897343
1-4,1,4,True,3999,200,22317.415595054626,ok,,107.34893754124641,5.186799875436685,6.7454282194375335,1118.842463940382,200,3984,1044,1784268132.4576654
1-5,1,5,True,3998,200,26443.384712561965,ok,,359.7251307219267,5.284929889317003,9.170161932706813,1379.77079115808,200,3983,1140,1784268136.5836337
2-0,2,0,True,4000,200,5265.863699838519,ok,,645.4138532280922,4.455163807441027,4.281914420425892,1514.2331682145596,200,3985,1029,1784268115.4061143
2-1,2,1,True,3999,200,9784.35637615621,ok,,171.91548272967339,4.80340841004086,4.833482205867767,1118.2582005858421,200,3984,1100,1784268119.9246032
2-2,2,2,True,3999,200,13906.144494190812,ok,,114.34873007237911,5.6128114714132,10.56858496740457,1192.0700650662184,200,3984,972,1784268124.0463922
2-3,2,3,True,3998,200,18102.664414793253,ok,,353.92504930496216,5.20870326852738,6.255134567618352,1380.1016248762608,200,3983,1091,1784268128.2429135
2-4,2,4,True,3998,200,22486.992064863443,ok,,120.78289501369,5.12940930811005,5.270067416131495,1141.5996085852385,200,3983,1069,1784268132.6272411
2-5,2,5,True,3998,200,26632.696388289332,ok,,237.95519769191742,5.327229711367059,8.84386785328385,1266.1641836166382,200,3983,1031,1784268136.7729452
3-0,3,0,True,4000,200,6877.240901812911,ok,,181.5779283642769,3.883428990523866,4.396344441920521,911.72363050282,200,3985,745,1784268117.017491
3-1,3,1,True,3999,200,10794.038765132427,ok,,108.45312103629112,3.740578655846155,4.078387469053268,852.9000543057919,200,3984,964,1784268120.9342892
3-2,3,2,True,3999,200,14651.06056816876,ok,,108.75667445361614,4.820675617654104,4.445424769073725,1053.668586537242,200,3984,1127,1784268124.791309
3-3,3,3,True,3998,200,18709.210911765695,ok,,112.50285618007183,4.855596536428345,4.611385054886341,1064.2621293663979,200,3983,1102,1784268128.8494596
3-4,3,4,True,3998,200,22777.63708308339,ok,,115.54108373820782,4.937288754610057,6.834338698536153,1073.4403133392334,200,3983,1037,1784268132.9178865
3-5,3,5,True,3998,200,26855.75401224196,ok,,113.67581784725189,5.050120688974857,8.586997538804981,1073.256580159068,200,3983,1136,1784268136.9960027
4-0,4,0,True,4000,200,8139.252621680498,ok,,178.9640374481678,3.609285057749155,3.6203544586896896,875.6245840340853,200,3985,886,1784268118.2795033
4-1,4,1,True,4000,200,12019.866589456797,ok,,112.21100203692913,3.549425957762465,3.6109606735408306,807.9747520387173,200,3985,1050,1784268122.1601164
