request_id,conv_id,turn_idx,in_warmup,target_in_tokens,out_tokens_max,scheduled_offset_ms,status,error,ttft_ms,tpot_mean_ms,tpot_p95_ms,latency_ms,output_tokens,prompt_tokens_actual,output_text_len,t_send_epoch
0-0,0,0,True,4000,200,23.16988818347454,ok,,327.0778600126505,3.5858644633409904,3.8121405057609077,1022.8481963276863,200,3985,889,1784284129.028506
0-1,0,1,True,4000,200,4053.7936612963676,ok,,53.58560383319855,3.5698507931463572,3.746635280549526,753.3514704555273,200,3985,928,1784284133.0591319
0-2,0,2,True,3999,200,7811.684733256698,ok,,44.7602104395628,4.597430905470481,11.437137238681316,941.3256496191025,200,3984,1028,1784284136.8170207
0-3,0,3,True,3999,200,11756.118778139353,ok,,34.47369858622551,3.8347060768268046,4.225348308682442,782.3005337268114,200,3984,1112,1784284140.7614536
0-4,0,4,True,3998,200,15541.988363489509,ok,,60.576293617486954,4.078800059281862,4.158326610922813,855.9958357363939,200,3983,1048,1784284144.5473225
0-5,0,5,True,3998,200,19402.1156411618,ok,,59.20029804110527,4.148799175133256,4.513707011938095,851.6971822828054,200,3983,848,1784284148.4074519
1-0,1,0,True,4000,200,5140.250662341714,ok,,254.59984689950943,4.733569582277629,11.3613810390234,1168.246729299426,200,3985,1037,1784284134.1455894
1-1,1,1,True,3999,200,9312.775848433375,ok,,46.45984061062336,4.074246248172731,4.114005900919437,836.9301948696375,200,3984,1104,1784284138.318112
1-2,1,2,True,3999,200,13153.18551287055,ok,,35.69280169904232,4.09854422819796,4.297123476862907,843.1653659790754,200,3984,1077,1784284142.1585207
1-3,1,3,True,3999,200,16999.90887567401,ok,,44.378433376550674,4.13191092882267,4.150237515568733,846.0096437484026,200,3984,1023,1784284146.0052428
1-4,1,4,True,3999,200,20850.073216482997,ok,,48.62610250711441,4.220790163214717,4.339133854955435,875.9368546307087,200,3984,966,1784284149.8554103
1-5,1,5,True,3998,200,24730.932420119643,ok,,55.41001819074154,4.258974935360176,4.3707857839763165,881.6832266747952,200,3983,997,1784284153.736269
