5620,1784314077.220463718,5628,0,8
5620,1784314078.404035383,5628,0,8
5620,1784314079.567130590,5628,0,8
5620,1784314080.712101462,5628,0,8
5620,1784314081.910574371,5628,0,8
5620,1784314083.075035653,5630,0,10
5622,1784314084.267660458,5630,5,8
5622,1784314085.398457585,5630,100,8
5622,1784314086.582499088,5630,0,8
5622,1784314087.770863970,5630,0,8
5622,1784314088.952704387,5630,100,8
5622,1784314090.178714565,5630,100,8
5622,1784314091.305153323,5630,100,8
5622,1784314092.487620867,5630,100,8
5622,1784314093.710174032,5630,100,8
5622,1784314094.900764337,5630,100,8
5622,1784314096.083612522,5630,98,8
5622,1784314097.283246612,5630,100,8
5622,1784314098.445961011,5630,100,8
5622,1784314099.652614947,5630,71,8
5622,1784314100.860213235,5630,100,8
5622,1784314102.043665581,5630,100,8
5622,1784314103.213202249,5630,100,8
5622,1784314104.403037933,5630,100,8
5622,1784314105.574205381,5630,100,8
5622,1784314106.781076712,5630,0,8
5622,1784314107.960653135,5630,100,8
5622,1784314109.153125810,5630,100,8
5622,1784314110.337632811,5630,0,8
5622,1784314111.502933618,5630,0,8
5622,1784314112.673262453,5630,100,8
5622,1784314113.857875189,5630,0,8
5622,1784314115.005622831,5630,100,8
5622,1784314116.178146822,5630,100,8
5622,1784314117.346180088,5630,0,8
5622,1784314118.503813073,5630,97,8
5622,1784314119.645741993,5630,0,8
5622,1784314120.807091967,5630,0,8
5622,1784314121.979704129,5630,100,8
5622,1784314123.143849649,5630,100,8
5622,1784314124.325890392,5630,8,8
5622,1784314125.483018057,5630,100,8
5622,1784314126.694834110,5630,100,8
5622,1784314127.891160680,5630,82,8
5622,1784314129.062620924,5630,100,8
5622,1784314130.249568788,5630,99,8
5622,1784314131.470288842,5630,56,8
5622,1784314132.630672532,5630,0,8
5622,1784314133.786519173,5630,98,8
5622,1784314134.937055807,5630,100,8
5622,1784314136.098694667,5630,0,8
5622,1784314137.280123469,5630,100,8
5622,1784314138.443140415,5630,100,8
5622,1784314139.610348068,5630,0,8
5622,1784314140.773578972,5630,100,8
5622,1784314141.971048914,5630,56,8
5622,1784314143.109511477,5630,0,8
5622,1784314144.253928854,5630,100,8
5622,1784314145.402730581,5630,0,8
5622,1784314146.560044957,5630,0,8
5622,1784314147.748685122,5630,15,8
5622,1784314148.904450051,5630,0,8
5622,1784314150.077111260,5630,85,8
5622,1784314151.228469560,5630,100,8
5622,1784314152.411740879,5630,0,8
5622,1784314153.582051797,5630,100,8
5622,1784314154.803261947,5630,100,8
5622,1784314155.951976509,5630,0,8
5622,1784314157.123750912,5630,100,8
5622,1784314158.297460840,5630,100,8
5622,1784314159.492947100,5630,0,8
5622,1784314160.662226979,5630,0,8
5622,1784314161.825233543,5630,100,8
5622,1784314162.938514986,5630,0,8
5622,1784314164.133510289,5630,100,8
5622,1784314165.296771230,5630,75,8
5622,1784314166.428687074,5630,57,8
