request_id,conv_id,turn_idx,in_warmup,target_in_tokens,out_tokens_max,scheduled_offset_ms,status,error,ttft_ms,tpot_mean_ms,tpot_p95_ms,latency_ms,output_tokens,prompt_tokens_actual,output_text_len,t_send_epoch
0-0,0,0,True,4000,200,22.163590416312218,ok,,2587.667301297188,2.6300944101351957,3.2620718702673908,3100.6370913237333,200,3985,1045,1784314082.6841908
0-1,0,1,True,4000,200,6127.612449228764,ok,,75.84379613399506,2.8435612751825436,2.9362425208091736,604.7656536102295,200,3985,955,1784314088.7896392
0-2,0,2,True,3999,200,9737.189734354615,ok,,72.57132977247238,2.772986773670334,2.90721096098423,610.591696575284,200,3984,889,1784314092.399215
0-3,0,3,True,3999,200,13352.05678269267,ok,,71.32745534181595,2.822774817648622,3.0438998714089394,619.0053299069405,200,3984,933,1784314096.0140822
0-4,0,4,True,3998,200,16975.646376609802,ok,,371.4912589639425,3.070488946569949,3.1485026702284804,967.2244656831026,200,3983,1067,1784314099.637672
0-5,0,5,True,3998,200,20947.16556556523,ok,,140.72410948574543,3.1092251451071644,4.118912853300571,734.6474416553974,200,3983,980,1784314103.6091912
1-0,1,0,True,4000,200,5141.544688493013,ok,,639.4602544605732,3.669798704019437,7.194476760923856,1344.1484589129686,200,3985,1057,1784314087.8035731
1-1,1,1,True,3999,200,9490.809040144086,ok,,71.55330665409565,3.1765816876521478,3.218631073832512,691.0566687583923,200,3984,973,1784314092.1528356
1-2,1,2,True,3999,200,13186.384920030832,ok,,70.73727622628212,3.1828303935424405,3.100589383393526,694.6491748094559,200,3984,1048,1784314095.84841
1-3,1,3,True,3999,200,16886.89212501049,ok,,95.93167342245579,4.819375911945014,4.113329201936718,1045.4120486974716,200,3984,971,1784314099.5489178
1-4,1,4,True,3999,200,20936.927961185575,ok,,74.19597916305065,3.4189309558102505,4.817568138241761,734.1219652444124,200,3984,931,1784314103.5989544
1-5,1,5,True,3998,200,24675.855612382293,ok,,85.67351289093494,3.168661857849544,3.87255316600203,700.4659753292799,200,3983,950,1784314107.3378825
2-0,2,0,True,4000,200,5265.828503295779,ok,,651.8060397356749,2.992742579699177,3.3271700143814074,1232.4430216103792,200,3985,1018,1784314087.927856
2-1,2,1,True,3999,200,9502.21934914589,ok,,100.245650857687,2.982038405856916,3.003165125846863,684.7856696695089,200,3984,1123,1784314092.1642451
2-2,2,2,True,3999,200,13191.622104495764,ok,,105.09669966995716,2.9906137435115534,3.0421391129493713,694.309689104557,200,3984,1019,1784314095.8536477
2-3,2,3,True,3998,200,16890.878152102232,ok,,426.7056789249182,3.212968186702135,4.203803092241281,1046.864040195942,200,3983,1039,1784314099.5529027
2-4,2,4,True,3998,200,20942.758383229375,ok,,139.8954950273037,3.122561255284629,3.4984946250915527,736.3676559180021,200,3983,1008,1784314103.6047843
2-5,2,5,True,3998,200,24683.928625658154,ok,,106.03187046945095,2.9713817633426367,3.0672749504446974,697.3998621106148,200,3983,977,1784314107.345955
3-0,3,0,True,4000,200,6867.46421828866,ok,,179.64822240173817,2.535677657519676,2.5801537558436394,676.7145544290543,200,3985,795,1784314089.5294926
3-1,3,1,True,3999,200,10548.978500068188,ok,,71.00288942456245,2.5447579530569224,2.5597721338272095,567.2950316220522,200,3984,802,1784314093.2110038
3-2,3,2,True,3999,200,14121.259089559317,ok,,69.77745331823826,2.5251701398549344,2.6004519313573837,567.3003122210503,200,3984,911,1784314096.7832851
3-3,3,3,True,3998,200,17693.459693342447,ok,,80.68082854151726,2.661372554133233,2.923376392573118,597.0622263848782,200,3983,1052,1784314100.3554857
3-4,3,4,True,3998,200,21295.375334098935,ok,,79.22684960067272,2.695029204342571,2.8918445110321045,610.2178636938334,200,3983,1148,1784314103.9574022
3-5,3,5,True,3998,200,24911.3306440413,ok,,79.24450188875198,2.736591473978183,2.873506397008896,618.4274442493916,200,3983,1066,1784314107.5733604
4-0,4,0,True,4000,200,8137.5313680619,ok,,178.54478023946285,2.5929574330803007,2.582584973424673,676.4627769589424,200,3985,1034,1784314090.799559
4-1,4,1,True,4000,200,11820.041164755821,ok,,75.69236494600773,2.6310633808847457,2.6517655700445175,573.0400960892439,200,3985,1059,1784314094.482067
4-2,4,2,True,3999,200,15397.418182343245,ok,,71.04969210922718,2.5708820479802594,2.7384461835026737,572.43787124753,200,3984,1115,1784314098.0594442
4-3,4,3,True,3999,200,18974.017295986414,ok,,64.24800679087639,2.5941275597847615,2.7371959760785103,567.5843935459852,200,3984,708,1784314101.6360443
4-4,4,4,True,3998,200,22546.703673899174,ok,,75.95266401767731,2.592707236196093,2.7281533926725388,581.7695669829845,200,3983,1104,1784314105.2087307
4-5,4,5,True,3998,200,26133.260214701295,ok,,75.02847351133823,2.7049733851200495,2.7678171172738075,602.5590244680643,200,3983,1009,1784314108.7952871
5-0,5,0,True,4000,200,14804.189821705222,ok,,178.01443859934807,2.7374287839142646,2.7661174535751343,714.6190516650677,200,3985,1058,1784314097.4662185
5-1,5,1,True,3999,200,18524.121636524796,ok,,73.48009757697582,2.805764243627588,2.788141462951898,612.2619044035673,200,3984,1075,1784314101.1861484
5-2,5,2,True,3999,200,22141.173699870706,ok,,70.70150040090084,2.762950747749027,2.737525384873152,612.3136281967163,200,3984,866,1784314104.8032
5-3,5,3,True,3998,200,25758.0829821527,ok,,359.4610895961523,2.8890278859016223,2.967900969088072,922.8906892240047,200,3983,897,1784314108.420109
5-4,5,4,True,3998,200,29686.3129157573,ok,,71.9942208379507,2.620010215200876,2.615932095795869,569.8739439249039,200,3983,853,1784314112.3483396
5-5,5,5,True,3998,200,33261.00294850767,ok,,73.43697361648083,2.578097661001695,3.0957158654928203,571.0755828768015,200,3983,1097,1784314115.9230292
