5192,1784270904.660467473
5192,1784270905.733345421
5192,1784270906.807923492
5192,1784270907.873708759
5192,1784270908.965663388
5192,1784270910.052283342
5320,1784270911.134630035
5560,1784270912.218363348
5560,1784270913.316786480
5560,1784270914.418499570
5560,1784270915.513393713
5560,1784270916.620726513
5560,1784270917.702801244
5560,1784270918.762635417
5560,1784270919.865320172
5560,1784270920.927634981
5560,1784270922.010270630
5560,1784270923.088011179
5560,1784270924.148673363
5560,1784270925.219951699
5560,1784270926.325220272
5560,1784270927.421675720
5560,1784270928.563366166
5906,1784270929.619111599
5906,1784270930.747541936
5906,1784270931.816258385
5906,1784270932.886322142
5906,1784270933.958424688
5906,1784270935.027981778
5906,1784270936.090252732
5906,1784270937.160727075
5906,1784270938.249223887
5906,1784270939.342261464
5906,1784270940.431306443
5906,1784270941.515125446
5906,1784270942.605374542
5906,1784270943.713685049
5906,1784270944.804564974
5906,1784270945.864744643
5906,1784270946.958522219
5906,1784270948.040602455
5906,1784270949.122415446
5906,1784270950.178195589
5906,1784270951.274654173
5906,1784270952.353627702
5906,1784270953.416586727
5906,1784270954.518812383
5906,1784270955.618783616
5906,1784270956.712665969
5906,1784270957.814416677
5906,1784270958.919475553
5906,1784270960.015971513
5906,1784270961.086380642
5906,1784270962.179910679
5906,1784270963.246146994
5906,1784270964.362251230
5906,1784270965.443970461
5906,1784270966.546479537
5906,1784270967.630751034
5906,1784270968.704790570
5906,1784270969.807412485
5906,1784270970.895129220
5906,1784270971.958829671
5906,1784270973.046056207
5906,1784270974.134605723
5906,1784270975.241944214
5906,1784270976.315647698
5906,1784270977.402268382
5906,1784270978.488157594
5906,1784270979.594641789
5906,1784270980.702030798
5906,1784270981.775790548
5906,1784270982.885778743
5906,1784270983.951508421
5906,1784270985.042105607
5906,1784270986.131577626
5906,1784270987.204042502
5906,1784270988.266527097
5906,1784270989.322939162
5906,1784270990.420539456
5906,1784270991.514902811
5906,1784270992.547560047
5906,1784270993.636136704
5906,1784270994.704787832
5906,1784270995.767341528
5906,1784270996.849339023
5906,1784270997.939456496
5906,1784270999.029761772
5906,1784271000.118413961
5906,1784271001.231067758
5906,1784271002.334902412
5906,1784271003.442109056
5906,1784271004.551361398
5906,1784271005.660352696
5906,1784271006.723573368
5906,1784271007.816099606
5906,1784271008.891496137
5906,1784271009.963746218
5906,1784271011.029232637
5906,1784271012.116742174
5906,1784271013.186120468
5906,1784271014.295547701
5906,1784271015.382850521
5906,1784271016.469302557
5906,1784271017.539172540
5906,1784271018.600249810
5906,1784271019.705142498
5906,1784271020.777707397
5906,1784271021.848282314
5906,1784271022.950387694
5906,1784271024.066668008
5906,1784271025.163197133
5906,1784271026.233029212
5906,1784271027.303905044
5906,1784271028.374440780
5906,1784271029.443563342
5906,1784271030.513896240
5906,1784271031.606255650
5906,1784271032.679698452
5906,1784271033.764961710
5906,1784271034.836318875
5906,1784271035.904564312
5906,1784271036.994656267
5906,1784271038.092338277
5906,1784271039.181365573
5906,1784271040.253119365
5906,1784271041.326995786
5906,1784271042.397722688
5906,1784271043.510526497
5906,1784271044.618026815
5906,1784271045.706083615
5906,1784271046.797807137
5906,1784271047.906247873
5906,1784271049.013437338
5906,1784271050.106319203
5906,1784271051.199930177
5906,1784271052.253116651
5906,1784271053.325510626
5906,1784271054.396809212
5906,1784271055.484597148
5906,1784271056.554414577
5906,1784271057.641307004
5906,1784271058.745742188
5906,1784271059.847639632
5906,1784271060.931359814
5906,1784271062.034556992
5906,1784271063.141457387
5906,1784271064.208531057
5906,1784271065.274735221
5906,1784271066.360593194
5906,1784271067.467094243
5906,1784271068.546634914
5906,1784271069.651201409
5906,1784271070.736622966
5906,1784271071.830633522
5906,1784271072.904267112
5906,1784271073.988471403
5906,1784271075.059627130
5906,1784271076.152916226
5906,1784271077.246454084
5906,1784271078.315029053
5906,1784271079.426243409
5906,1784271080.516906885
5906,1784271081.584139205
5906,1784271082.652203035
5906,1784271083.722735361
5906,1784271084.793597389
5906,1784271085.855617627
5906,1784271086.923235419
5906,1784271088.027600768
5906,1784271089.133218944
5906,1784271090.208220992
5906,1784271091.298425104
5906,1784271092.369637397
5906,1784271093.442121298
5906,1784271094.513021191
5906,1784271095.606563412
5906,1784271096.711823034
5906,1784271097.769121426
5906,1784271098.859191306
5906,1784271099.952105197
5906,1784271101.019652179
5906,1784271102.125845882
5906,1784271103.231751517
5906,1784271104.306567495
5906,1784271105.413778935
5906,1784271106.521211046
5906,1784271107.634113530
5906,1784271108.721886758
5906,1784271109.795304469
5906,1784271110.864891456
5906,1784271111.957030113
5906,1784271113.066733113
5906,1784271114.133941804
5906,1784271115.221710654
5906,1784271116.329982362
5906,1784271117.399933086
5906,1784271118.506206498
5906,1784271119.604550071
5906,1784271120.665785199
5906,1784271121.738491510
5906,1784271122.831295567
5906,1784271123.927051048
5906,1784271125.032428396
5906,1784271126.132807254
5906,1784271127.245549733
5906,1784271128.317079449
5906,1784271129.412667211
5906,1784271130.484846302
5906,1784271131.578586819
5906,1784271132.654411739
5906,1784271133.757218962
5906,1784271134.810359568
5906,1784271135.899929745
5906,1784271136.991703794
5906,1784271138.101025667
5906,1784271139.190478683
5906,1784271140.293537741
5906,1784271141.365486233
5906,1784271142.449691926
5906,1784271143.512027228
5906,1784271144.611248711
5906,1784271145.699462507
5906,1784271146.771837418
5906,1784271147.835362115
5906,1784271148.921900523
5906,1784271150.031163458
5906,1784271151.102508998
5906,1784271152.194485863
5906,1784271153.287163164
5906,1784271154.357003620
5906,1784271155.430060283
5906,1784271156.500689003
5906,1784271157.613700574
5906,1784271158.720469492
5906,1784271159.809380522
5906,1784271160.881866187
5906,1784271161.971623303
5906,1784271163.077494383
5906,1784271164.170224399
5906,1784271165.278242597
5906,1784271166.387068313
5906,1784271167.459636587
5906,1784271168.547249238
5906,1784271169.652554187
5906,1784271170.760528155
5906,1784271171.847695627
5906,1784271172.948863829
5906,1784271174.021945938
5906,1784271175.096026269
5906,1784271176.168946208
5906,1784271177.262129717
5906,1784271178.357132512
5906,1784271179.428392102
5906,1784271180.501663731
5906,1784271181.567443645
