request_id,conv_id,turn_idx,in_warmup,target_in_tokens,out_tokens_max,scheduled_offset_ms,status,error,ttft_ms,tpot_mean_ms,tpot_p95_ms,latency_ms,output_tokens,prompt_tokens_actual,output_text_len,t_send_epoch
0-0,0,0,True,4000,200,23.110853508114815,ok,,2629.3621845543385,3.6912998281574496,4.34119151905179,3338.1767831742764,200,3985,1018,1784269733.8800886
0-1,0,1,True,4000,200,6365.370059385896,ok,,113.30507509410381,4.707364499186858,5.0848910585045815,1031.3105843961239,200,3985,676,1784269740.2223487
0-2,0,2,True,3999,200,10400.79995803535,ok,,112.57193982601166,4.433840085581249,4.87147131934762,981.6698376089334,200,3984,877,1784269744.2577782
0-3,0,3,True,3999,200,14386.557340621948,ok,,108.40037651360035,5.330624444883105,7.537952437996863,1137.288175523281,200,3984,872,1784269748.2435353
0-4,0,4,True,3998,200,18528.36163714528,ok,,116.42598919570446,5.023475308731502,4.960538819432259,1101.0843217372894,200,3983,977,1784269752.3853395
0-5,0,5,True,3998,200,22633.498387411237,ok,,210.17529256641865,5.447652563452721,6.149352341890334,1272.5215833634138,200,3983,1035,1784269756.490476
1-0,1,0,True,4000,200,5143.207287415862,ok,,642.00627990067,5.163750659752016,6.049102265387765,1633.5211098194122,200,3985,878,1784269739.0001893
1-1,1,1,True,3999,200,9782.519334927201,ok,,109.76606607437134,4.800007157982924,4.793291352689265,1045.836141332984,200,3984,1002,1784269743.6394994
1-2,1,2,True,3999,200,13835.220346227288,ok,,109.77177508175373,5.860356604490353,7.900069933384657,1258.4719993174076,200,3984,1043,1784269747.6921983
1-3,1,3,True,3999,200,18099.450444802642,ok,,109.1340221464634,6.922974936701925,6.950957700610152,1473.0245247483253,200,3984,1089,1784269751.9564283
1-4,1,4,True,3999,200,22578.44358868897,ok,,111.73762381076813,6.117639454955957,7.8126536682248116,1310.9100088477135,200,3984,1122,1784269756.4354212
1-5,1,5,True,3998,200,26896.480079740286,ok,,370.8590306341648,6.110260565647014,5.144368857145307,1574.6498331427574,200,3983,1007,1784269760.7534585
2-0,2,0,True,4000,200,5266.700927168131,ok,,652.4225194007158,4.573903791606426,4.978416580706835,1521.5350110083818,200,3985,1010,1784269739.12368
2-1,2,1,True,3999,200,9793.058836832643,ok,,173.7713236361742,4.806752240627396,4.770691506564617,1115.959383547306,200,3984,1002,1784269743.6500363
2-2,2,2,True,3999,200,13913.235327228904,ok,,106.61201179027557,5.6363816450660424,10.249055922031369,1188.855929300189,200,3984,1033,1784269747.7702131
2-3,2,3,True,3998,200,18106.892462819815,ok,,423.7246382981539,5.40267492716129,6.121047027409076,1477.3029200732708,200,3983,1091,1784269751.9638703
2-4,2,4,True,3998,200,22588.99214863777,ok,,250.5248673260212,5.476292741206503,6.249913852661847,1312.982590869069,200,3983,1164,1784269756.4459698
2-5,2,5,True,3998,200,26906.042439863086,ok,,510.1940054446459,5.717821939978548,8.713612332940102,1573.7818982452154,200,3983,659,1784269760.7630203
3-0,3,0,True,4000,200,6875.800848007202,ok,,181.90901912748814,3.9587717963963427,5.22484490647912,918.3222260326147,200,3985,895,1784269740.73278
3-1,3,1,True,3999,200,10798.64727333188,ok,,110.04171147942543,3.8690823562366448,4.645569529384375,860.7142213732004,200,3984,1088,1784269744.6556256
3-2,3,2,True,3999,200,14663.849653676152,ok,,145.03443986177444,4.685446068796576,4.933711141347885,1063.451860100031,200,3984,993,1784269748.520827
3-3,3,3,True,3998,200,18731.17079026997,ok,,123.50530736148357,4.9758933446541125,5.061237141489983,1098.8418851047754,200,3983,1004,1784269752.5881488
3-4,3,4,True,3998,200,22834.604896605015,ok,,212.1657095849514,4.775195010971529,5.287311971187591,1133.8726487010717,200,3983,782,1784269756.6915827
3-5,3,5,True,3998,200,26973.05154800415,ok,,514.7581864148378,5.055180651509217,4.941231012344359,1510.684795677662,200,3983,980,1784269760.8300292
4-0,4,0,True,4000,200,8139.549011364579,ok,,180.24621345102787,3.5856766050163005,4.241061303764582,875.9416751563549,200,3985,1041,1784269741.9965286
4-1,4,1,True,4000,200,12020.917972549796,ok,,110.9862681478262,3.5511620760876306,4.056024365127087,807.0864453911781,200,3985,1079,1784269745.8778956
4-2,4,2,True,3999,200,15832.911754027009,ok,,106.91226832568645,3.5563032808048383,4.2567625641822815,804.0197733789682,200,3984,1043,1784269749.6898897
4-3,4,3,True,3999,200,19641.728011891246,ok,,109.03363861143589,3.660080992837542,4.171091224998236,819.1600926220417,200,3984,750,1784269753.4987054
4-4,4,4,True,3998,200,23465.669149532914,ok,,119.72799338400364,4.092366256295366,5.43816713616252,889.1562800854445,200,3983,939,1784269757.3226497
4-5,4,5,True,3998,200,27358.96287113428,ok,,208.59620720148087,4.7874690318200255,4.982017725706097,1132.6331309974194,200,3983,975,1784269761.215941
