5604,1784310203.349589874,5612,0,8
5604,1784310204.502868388,5612,0,8
5604,1784310205.680310382,5612,0,8
5604,1784310206.829780770,5612,0,8
5604,1784310207.961334642,5612,0,8
5612,1784310209.116010934,5620,99,8
5612,1784310210.257458123,5620,0,8
5612,1784310211.424717405,5620,0,8
5612,1784310212.564234985,5620,0,8
5612,1784310213.752484154,5620,0,8
5612,1784310214.947661611,5620,100,8
5612,1784310216.110616648,5620,100,8
5612,1784310217.293571912,5620,100,8
5612,1784310218.461315963,5620,100,8
5612,1784310219.687013907,5620,100,8
5612,1784310220.856438692,5620,100,8
5612,1784310222.030719373,5620,100,8
5612,1784310223.210175768,5620,100,8
5612,1784310224.406971427,5620,100,8
5612,1784310225.602000861,5620,100,8
5612,1784310226.790905493,5620,100,8
5612,1784310227.983030309,5620,100,8
5612,1784310229.203940029,5620,100,8
5612,1784310230.378329302,5620,100,8
5612,1784310231.590320073,5620,100,8
5612,1784310232.763816279,5620,100,8
5612,1784310233.953585368,5620,100,8
5612,1784310235.120985853,5620,100,8
5612,1784310236.277417369,5620,0,8
5612,1784310237.448309663,5620,0,8
5612,1784310238.609228068,5620,100,8
5612,1784310239.794725782,5620,0,8
5612,1784310240.958715439,5620,95,8
5612,1784310242.142042940,5620,100,8
5612,1784310243.310125558,5620,0,8
5612,1784310244.506484918,5620,95,8
5612,1784310245.713008521,5620,100,8
5612,1784310246.897902073,5620,0,8
5612,1784310248.078035520,5620,95,8
5612,1784310249.272212567,5620,100,8
5612,1784310250.483726669,5620,80,8
5612,1784310251.631487002,5620,100,8
5612,1784310252.822017096,5620,100,8
5612,1784310254.030955237,5620,100,8
5612,1784310255.163751073,5620,88,8
5612,1784310256.335407032,5620,94,8
5612,1784310257.506627532,5620,100,8
5612,1784310258.663076478,5620,44,8
5612,1784310259.904634637,5620,95,8
5612,1784310261.084618862,5620,100,8
5612,1784310262.233075009,5620,0,8
5612,1784310263.418165565,5620,100,8
5612,1784310264.625789899,5620,98,8
5612,1784310265.804625780,5620,0,8
5612,1784310266.994014792,5620,100,8
5612,1784310268.180498505,5620,100,8
5612,1784310269.372953298,5620,0,8
5612,1784310270.523634039,5620,100,8
5612,1784310271.688038973,5620,100,8
5612,1784310272.896655797,5620,0,8
5612,1784310274.090614469,5620,100,8
5612,1784310275.263634235,5620,100,8
5612,1784310276.421532191,5620,0,8
5612,1784310277.570063779,5620,100,8
5612,1784310278.713397985,5620,100,8
5612,1784310279.867339381,5620,0,8
5612,1784310281.044833615,5620,100,8
5612,1784310282.205955315,5620,0,8
5612,1784310283.352354321,5620,0,8
5612,1784310284.537715052,5620,100,8
5612,1784310285.707140686,5620,0,8
5612,1784310286.886154351,5620,0,8
5612,1784310288.088943098,5620,100,8
5612,1784310289.258630288,5620,12,8
5612,1784310290.431584922,5620,100,8
5612,1784310291.633896220,5620,100,8
5612,1784310292.858438390,5620,0,8
5612,1784310294.016827485,5620,100,8
5612,1784310295.201451401,5620,0,8
5612,1784310296.362076650,5620,0,8
5612,1784310297.538560814,5620,100,8
5612,1784310298.712931347,5620,26,8
5612,1784310299.876201729,5620,0,8
5612,1784310301.046484100,5620,100,8
5612,1784310302.211134729,5620,84,8
5612,1784310303.379854549,5620,0,8
5612,1784310304.571256210,5620,92,8
5612,1784310305.755304125,5620,46,8
5612,1784310306.971384066,5620,0,8
5612,1784310308.137503645,5620,93,8
5612,1784310309.346047657,5620,100,8
5612,1784310310.536479528,5620,0,8
5612,1784310311.686103109,5620,0,8
5612,1784310312.857101734,5620,100,8
5612,1784310314.048331721,5620,0,8
5612,1784310315.228422307,5620,0,8
5612,1784310316.413503652,5620,100,8
5612,1784310317.594828513,5620,0,8
5612,1784310318.761151615,5620,100,8
5612,1784310319.971546313,5620,100,8
5612,1784310321.165250639,5620,0,8
5612,1784310322.340356106,5620,100,8
5612,1784310323.571183350,5620,100,8
5612,1784310324.743823728,5620,0,8
5612,1784310325.913370825,5620,100,8
5612,1784310327.127234112,5620,96,8
5612,1784310328.337107260,5620,0,8
5612,1784310329.562568988,5620,100,8
5612,1784310330.742543501,5620,100,8
5612,1784310331.916280110,5620,0,8
5612,1784310333.082431479,5620,100,8
5612,1784310334.269976263,5620,100,8
5612,1784310335.452826204,5620,33,8
5612,1784310336.620952992,5620,100,8
5612,1784310337.796902395,5620,95,8
5612,1784310338.944529525,5620,89,8
5612,1784310340.147608998,5620,0,8
5612,1784310341.340046708,5620,100,8
5612,1784310342.516415989,5620,64,8
5612,1784310343.695487694,5620,0,8
5612,1784310344.895806022,5620,0,8
5612,1784310346.060557573,5620,100,8
5612,1784310347.288069941,5620,0,8
5612,1784310348.430702492,5620,0,8
5612,1784310349.565232491,5620,100,8
5612,1784310350.727839009,5620,0,8
5612,1784310351.864035992,5620,0,8
5612,1784310353.020545289,5620,100,8
5612,1784310354.204769286,5620,0,8
5612,1784310355.342733565,5620,0,8
5612,1784310356.564185442,5620,100,8
5612,1784310357.781753293,5620,0,8
5612,1784310358.907181551,5620,0,8
5612,1784310360.090543372,5620,100,8
5612,1784310361.237354635,5620,0,8
5612,1784310362.433033971,5620,100,8
5612,1784310363.628999381,5620,100,8
5612,1784310364.800404494,5620,0,8
5612,1784310365.966526352,5620,100,8
5612,1784310367.150912953,5620,100,8
5612,1784310368.329097411,5620,0,8
5612,1784310369.535284875,5620,81,8
5612,1784310370.723856089,5620,99,8
5612,1784310371.843249907,5620,0,8
5612,1784310373.006885505,5620,0,8
5612,1784310374.189547912,5620,60,8
5612,1784310375.336526618,5620,100,8
5612,1784310376.518616914,5620,0,8
5612,1784310377.686056158,5620,8,8
5612,1784310378.845018443,5620,100,8
5612,1784310380.021650999,5620,100,8
5612,1784310381.202434109,5620,0,8
5612,1784310382.394093024,5620,100,8
5612,1784310383.578058586,5620,100,8
5612,1784310384.788149108,5620,0,8
5612,1784310385.949121853,5620,100,8
5612,1784310387.113336632,5620,99,8
5612,1784310388.266671716,5620,0,8
5612,1784310389.435090119,5620,100,8
5612,1784310390.591958162,5620,100,8
5612,1784310391.764240312,5620,0,8
5612,1784310392.914385572,5620,0,8
5612,1784310394.150441790,5620,86,8
5612,1784310395.318609838,5620,0,8
5612,1784310396.454005914,5620,0,8
5612,1784310397.614102262,5620,0,8
5612,1784310398.800224337,5620,0,8
5612,1784310399.972304703,5620,69,8
5612,1784310401.167583710,5620,0,8
5612,1784310402.332196498,5620,3,8
5612,1784310403.560217346,5620,99,8
5612,1784310404.743397442,5620,52,8
5612,1784310405.927187691,5620,100,8
5612,1784310407.100970791,5620,16,8
5612,1784310408.292633316,5620,100,8
5612,1784310409.467495877,5620,100,8
5612,1784310410.639272666,5620,0,8
5612,1784310411.822007634,5620,100,8
5612,1784310413.023035375,5620,96,8
5612,1784310414.211085948,5620,0,8
5612,1784310415.403493329,5620,100,8
5612,1784310416.558015085,5620,97,8
5612,1784310417.726914537,5620,0,8
5612,1784310418.892030455,5620,74,8
